,itemId,itemName,itemType,avgPlat,lastSold,avgPlatMaxed,lastSoldMaxed,avgPlatDiff,lastSoldPlatDiff
296,54aaf170e779893cfbd8ec50,Arcane Menticide Helmet,Skin,134.0,150.0,,,,
297,54aaf182e77989468dbe1add,Arcane Aurora Helmet,Skin,98.0,100.0,,,,
298,54a73e65e779893a797fff62,Soma Prime Blueprint,Weapon,7.2,7.6,,,,
299,54a74454e779892d5e5155ed,Unleashed,Mod,5.9,5.0,,,,
300,54a73e65e779893a797fff65,Vasto Prime Barrel,Weapon,10.2,9.923,,,,
301,54aaf18be779894c7c9308d3,Arcane Chorus Helmet,Skin,128.0,100.0,,,,
302,54a73e65e779893a797fff66,Vasto Prime Blueprint,Weapon,8.3,8.464,,,,
303,54a74454e779892d5e5155ee,Entropy Flight,Mod,9.2,10.0,,,,
304,56c3bbea5d2f0202da32e93f,Saryn Prime Set,Warframe,101.2,100.469,,,,
305,5c1bda1b14a8e4006b1dad91,Poppin' Vert,Mod,16.2,17.0,,,,
306,5c1bda1b14a8e4006b1dad92,Magus Repair,Arcane,6.8,6.8,,,,
307,5c1bda1e14a8e4006b1dad95,Magus Glitch,Arcane,187.1,182.5,,,,
308,5c1bda2014a8e4006b1dad99,Perfect Balance,Mod,16.6,17.0,,,,
309,5c1bda2214a8e4006b1dada0,Strain Consume,Mod,9.0,8.0,,,,
310,5c1e62d3817a0d0092fb1609,Zaw Riven Mod (Veiled),Riven,2.9,3.145,,,,
311,5c7849e22cc6ce090383e262,Wolf Sledge Blueprint,Weapon,29.1,30.0,,,,
312,5c1bda0814a8e4006b1dad63,Magus Overload,Arcane,170.6,220.0,,,,
313,5c3892672cc6ce00f238139f,Molecular Fission,Mod,11.2,10.267,15.8,15.0,4.6,4.73
314,5c7849e22cc6ce090383e26a,Wolf Sledge Motor,Weapon,27.1,22.5,,,,
315,5c79229f2cc6ce0985fd3bb7,Wild Frenzy,Mod,12.5,17.333,,,,
316,5c93e3b8fc2db20121591320,Napalm Grenades,Mod,37.3,54.5,53.8,60.0,16.5,5.5
317,5ca2866ffc2db2035eae059a,Tipedo Prime Handle,Weapon,32.7,30.667,,,,
318,5ca2866ffc2db2035eae059c,Stradavar Prime Set,Weapon,37.4,35.357,,,,
319,5ca28670fc2db2035eae05a6,Equinox Prime Blueprint,Warframe,12.5,12.78,,,,
320,54a73e65e779893a797fff36,Bronco Prime Barrel,Weapon,2.8,3.288,,,,
321,56fdbd5d2e26966de716e432,War Hilt,Weapon,1.6,1.333,,,,
322,54a73e65e779893a797fff6a,Nova Prime Systems Blueprint,Warframe,9.3,9.744,,,,
323,54a73e65e779893a797fff80,Frost Prime Blueprint,Warframe,45.1,45.159,,,,
324,54a73e65e779893a797fff37,Bronco Prime Blueprint,Weapon,2.3,2.077,,,,
325,54c688a2e77989145e6d0aa0,Astral Twilight,Mod,6.9,7.206,10.8,9.5,3.9,2.29
326,567af35fcbfa8f05d076a4f5,Snap Shot,Mod,8.4,3.0,,,,
327,54a73e65e779893a797fff3b,Burston Prime Receiver,Weapon,2.9,2.667,,,,
328,54a73e65e779893a797fff40,Fang Prime Blade,Weapon,3.6,3.667,,,,
329,573b7fc80ec44a47787a690f,Vauban Prime Neuroptics Blueprint,Warframe,37.7,33.017,,,,
330,54a73e65e779893a797fff48,Hikou Prime Stars,Weapon,7.7,7.189,,,,
331,54a74454e779892d5e515649,Intruder,Mod,1.5,1.0,,,,
332,59b2a2468d62f4b743a21f31,Prisma Angstrum,Weapon,72.4,71.474,,,,
333,5783bf3cd9b6753790c89e92,Phaedra Stock,Weapon,12.3,10.333,,,,
334,54a74454e779892d5e515663,Scorch,Mod,10.7,10.375,16.8,18.111,6.1,7.74
335,54a74454e779892d5e5155be,Entropy Spike,Mod,8.6,9.0,,,,
336,54a74454e779892d5e5155ef,Eleventh Storm,Mod,3.4,4.0,,,,
337,54a73e65e779893a797fff68,Nova Prime Neuroptics Blueprint,Warframe,10.9,9.6,,,,
338,56dac57b5cc639de0a45c51e,Antimatter Mine,Mod,,50.0,,,,
339,54a73e65e779893a797fff69,Nova Prime Chassis Blueprint,Warframe,52.4,51.914,,,,
340,56dac5805cc639de0a45c51f,Prism Guard,Mod,12.2,14.091,16.1,14.286,3.9,0.2
341,54a74454e779892d5e5155f0,Trick Mag,Mod,4.6,4.0,,,,
342,54a73e65e779893a797fff6b,Nova Prime Blueprint,Warframe,10.5,10.031,,,,
343,56dac5855cc639de0a45c520,Deceptive Bond,Mod,12.4,30.0,,,,
344,54a73e65e779893a797fff6c,Frost Prime Neuroptics Blueprint,Warframe,7.6,7.696,,,,
345,54aaf196e77989526dcfba2d,Arcane Squall Helmet,Skin,217.0,240.0,,,,
346,5758af4842ba8659dde2f572,Calculated Redirection,Mod,2.6,2.0,33.6,29.0,31.0,27.0
347,54a74454e779892d5e51561e,Charged Shell,Mod,3.9,3.5,,,,
348,54a74454e779892d5e515620,Cleanse Corpus,Mod,3.7,3.0,,,,
349,54a74454e779892d5e5155ba,Searing Steel,Mod,29.2,37.0,,,,
350,5758af5142ba8659dde2f573,Accelerated Deflection,Mod,2.0,2.0,,,,
351,54a74454e779892d5e515622,Clashing Forest,Mod,2.8,3.0,,,,
352,576459af3ae92d545fd1e7b7,Primal Rage,Mod,11.5,10.857,12.7,12.0,1.2,1.14
353,576459b43ae92d545fd1e7b8,Celestial Stomp,Mod,10.5,11.0,,,,
354,55e797e7e779892497cdf785,Secura Penta,Weapon,35.4,36.52,,,,
355,54a74454e779892d5e515640,Razor Shot,Mod,,29.0,,,,
356,576459bc3ae92d545fd1e7b9,Creeping Terrify,Mod,10.7,10.4,,,,
357,56153689b66f836f7a3c0baf,Trinity Prime Blueprint,Warframe,12.3,12.806,,,,
358,54a74454e779892d5e51564a,Grim Fury,Mod,3.7,4.0,14.4,15.0,10.7,11.0
359,57e91e65c76eb74c087f492f,Ayatan Orta Sculpture,Ayatan Sculpture,5.5,5.0,,,,
360,54a74454e779892d5e51564b,Energy Channel,Mod,1.8,2.0,9.4,5.0,7.6,3.0
361,5615432cb66f8371035bfa34,Hallowed Reckoning,Mod,13.7,13.75,,,,
362,54a74454e779892d5e51564d,Convulsion,Mod,2.3,2.0,,,,
363,56463c24b66f8358acce4451,Arcane Fury,Arcane,17.2,17.049,,,,
364,54a74454e779892d5e51564f,Rapid Resilience,Mod,5.2,4.0,14.6,10.0,9.4,6.0
365,54a74454e779892d5e515650,Pistol Pestilence,Mod,5.4,4.583,9.8,7.0,4.4,2.42
366,5655c4e5b66f832e25b8ce7b,Primed Morphic Transformer,Mod,47.6,47.5,166.2,158.0,118.6,110.5
367,54a74454e779892d5e515651,Frail Momentum,Mod,3.0,2.538,8.2,8.5,5.2,5.96
368,54a74454e779892d5e515653,Pathogen Rounds,Mod,5.2,5.048,,,,
369,566750375dcbc186f0536bce,Arcane Aegis,Arcane,11.2,10.907,,,,
370,54a74454e779892d5e515655,Sudden Impact,Mod,6.6,5.0,,,,
371,5667510e5dcbc186f0536bd0,Arcane Consequence,Arcane,1.8,2.0,,,,
372,54a74454e779892d5e515659,Tempered Blade,Mod,5.4,4.0,,19.0,-5.4,15.0
373,54a74454e779892d5e51565a,Smite Corpus,Mod,3.9,4.0,,,,
374,566751295dcbc186f0536bd1,Arcane Energize,Arcane,52.2,51.77,,,,
375,54a74454e779892d5e51565b,Fanged Fusillade,Mod,10.5,9.731,17.8,19.0,7.3,9.27
376,59dfeb5c115f1d887cfd7ab6,Gladiator Resolve,Mod,5.5,4.529,13.8,15.0,8.3,10.47
377,54a74454e779892d5e515660,Ghost,Mod,4.3,8.0,,,,
378,54a74454e779892d5e515661,Rime Rounds,Mod,33.3,35.716,37.1,41.174,3.8,5.46
379,58d8f22a11efe42a5e5231ff,Vulkar Wraith,Weapon,235.7,246.167,,,,
380,57e91e65c76eb74c087f4930,Ayatan Piv Sculpture,Ayatan Sculpture,4.3,4.927,,,,
381,58f0ee99aa4b70452a173071,Negation Armor,Mod,9.4,8.667,15.4,25.0,6.0,16.33
382,54a74454e779892d5e515686,Blunderbuss,Mod,,8.0,,,,
383,592dd262011e88f094afec85,Sybaris Prime Barrel,Weapon,26.2,26.591,,,,
384,5783bf45d9b6753790c89e94,Centaur Aegis,Weapon,9.9,9.625,,,,
385,5800c6c9c021d9dc0a9f8915,Cephalon Suda Augment Mod,Mod,9.0,10.0,,,,
386,58b57068eb26db5c3119210c,Banshee Prime Chassis Blueprint,Warframe,23.8,22.936,,,,
387,54a74454e779892d5e5155bf,Chilling Grasp,Mod,2.6,4.0,,,,
388,5d21ce45f4604c012d1e0c0f,Wukong Prime Chassis Blueprint,Warframe,8.3,8.811,,,,
389,54a74455e779892d5e515692,Blazing Steel,Mod,4.1,5.0,,,,
390,54a74455e779892d5e51569b,Fired Up,Mod,2.5,2.5,8.6,10.0,6.1,7.5
391,54a74455e779892d5e5156ac,Shattering Storm,Mod,10.4,10.345,,,,
392,57b4e5486f6b2fda8ea6caa4,Sense Danger,Mod,4.0,4.0,12.8,10.0,8.8,6.0
393,57b86950315399578ef1a6bd,Bullet Dance,Mod,30.2,30.095,33.7,37.5,3.5,7.41
394,57bc948ae506eb45ea25144c,Twin Vipers Wraith Blueprint,Weapon,11.2,11.0,,,,
395,54a74455e779892d5e5156be,Split Chamber,Mod,3.4,3.52,7.5,9.167,4.1,5.65
396,54a74455e779892d5e5156d1,North Wind,Mod,8.8,10.0,10.8,10.0,2.0,0.0
397,54a74455e779892d5e5156d3,Shotgun Scavenger,Mod,10.0,10.0,,,,
398,54aae283e779897f276a5768,Synoid Gammacor,Weapon,25.5,24.467,,,,
399,58b57068eb26db5c31192114,Helios Prime Set,Sentinel,58.2,55.381,,,,
400,54aae2a0e7798911533cb007,Rakta Ballistica,Weapon,23.6,26.222,,,,
401,59a48b625cd9938cfede7039,Hydroid Prime Neuroptics Blueprint,Warframe,15.4,15.132,,,,
402,54a74454e779892d5e5155c5,Greedy Pull,Mod,11.5,12.32,13.1,12.5,1.6,0.18
403,592dd262011e88f094afec8b,Silva & Aegis Prime Set,Weapon,47.3,49.5,,,,
404,54a74454e779892d5e5155d7,Sanctuary,Mod,3.8,4.5,,,,
405,5870156c937cde2c9d378ac1,Tether Grenades,Mod,3.0,2.0,,,,
406,54a74454e779892d5e5155fa,Aviator,Mod,4.4,4.4,14.9,15.0,10.5,10.6
407,59eb9b0952f90ed715e14144,Swooping Falcon,Mod,8.6,9.0,14.3,15.0,5.7,6.0
408,54a74455e779892d5e5156a8,Constitution,Mod,13.3,14.268,18.2,20.375,4.9,6.11
409,54a74455e779892d5e5156aa,Smite Infusion,Mod,11.9,11.5,,,,
410,56783f24cbfa8f0432dd89a0,Kavasa Prime Kubrow Collar Set,Blueprint,27.7,29.571,,,,
411,56783f24cbfa8f0432dd89a1,Latron Prime Set,Weapon,100.6,102.556,,,,
412,56783f24cbfa8f0432dd89a2,Lex Prime Set,Weapon,7.4,7.4,,,,
413,56783f24cbfa8f0432dd89a7,Odonata Prime Set,Blueprint,40.6,39.684,,,,
414,567af35fcbfa8f05d076a4d8,Gun Glide,Mod,3.4,4.0,,,,
415,567af35fcbfa8f05d076a4ed,Rime Vault,Mod,,15.0,,,,
416,567af35fcbfa8f05d076a501,Vanquished Prey,Mod,,50.0,,,,
417,567af35fcbfa8f05d076a503,Voltaic Lance,Mod,,50.0,,,,
418,567af35fcbfa8f05d076a506,Deft Tempo,Mod,,,,,,
419,567af35fcbfa8f05d076a508,Double Tap,Mod,14.9,14.923,18.8,21.333,3.9,6.41
420,567af35fcbfa8f05d076a50a,Final Act,Mod,17.4,8.0,,,,
421,567af35fcbfa8f05d076a50b,Final Tap,Mod,,29.0,,,,
422,567af35fcbfa8f05d076a514,Hydraulic Chamber,Mod,11.6,10.0,,,,
423,567af35fcbfa8f05d076a515,Hydraulic Gauge,Mod,,8.0,,,,
424,567af35fcbfa8f05d076a519,Loose Hatch,Mod,,,,,,
425,56a7b2ae1133f656cb085d95,Narrow Barrel,Mod,4.4,4.3,,,,
426,56aba2f38d6d183da42403bf,Strun Wraith Barrel,Weapon,11.5,10.0,,,,
427,5a9ed835b2b6a80133127c2d,Eidolon Zenurik Lens,Lens,25.7,25.333,,,,
428,5b2985e3eb069f04ea65b0fd,Destreza Prime Handle,Weapon,7.0,7.125,,,,
429,54a74455e779892d5e5156c4,Enhanced Durability,Mod,3.6,4.0,11.2,10.0,7.6,6.0
430,54a74455e779892d5e5156d4,Holster Amp,Mod,15.0,16.571,23.7,22.0,8.7,5.43
431,551085e4e7798972c7353fb0,Arcane Strike,Arcane,5.6,4.77,,,,
432,55a46912e77989020f0a68d9,Sinister Reach,Mod,2.4,3.0,,,,
433,56783f24cbfa8f0432dd89b1,Vectis Prime Set,Weapon,75.1,76.649,,,,
434,59e3afcd115f1d887cfd7ac8,Carving Mantis,Mod,5.9,5.8,10.3,12.667,4.4,6.87
435,5cdedd22fc2db20e0d0c5543,Primed Pack Leader,Mod,70.4,61.75,165.5,175.273,95.1,113.52
436,56153e78b66f83706f01716f,Arcane Nullifier,Arcane,3.6,3.962,,,,
437,56783f24cbfa8f0432dd89ab,Rhino Prime Set,Warframe,93.3,94.383,,,,
438,56783f24cbfa8f0432dd89ad,Sicarus Prime Set,Weapon,55.6,56.0,,,,
439,567af35fcbfa8f05d076a50f,Grinloked,Mod,,10.0,,,,
440,55a46ad5e77989029d9706ee,Arcane Victory,Arcane,3.0,4.059,,,,
441,567af35fcbfa8f05d076a510,Hastened Steps,Mod,16.5,23.0,69.2,15.0,52.7,-8.0
442,567af35fcbfa8f05d076a4dc,Lie In Wait,Mod,,,,,,
443,54a73e65e779893a797fff30,Boltor Prime Receiver,Weapon,9.6,9.538,,,,
444,54a73e65e779893a797fff31,Boltor Prime Stock,Weapon,9.4,9.545,,,,
445,567af35fcbfa8f05d076a4e2,Night Stalker,Mod,,,,,,
446,57dbdc525e334907aa8edb57,Synoid Heliocor,Weapon,28.5,28.5,,,,
447,57dbdc745e334907aa8edb5f,Elytron Systems,Component,,,,,,
448,5800c6c9c021d9dc0a9f8914,Steel Meridian Augment Mod,Mod,9.0,10.0,,,,
449,5800c901c021d9dc0a9f891a,Shadow Harvest,Mod,,,,,,
450,5800c901c021d9dc0a9f891c,Argent Scourge,Mod,,5.0,,,,
451,57bc9c84e506eb45ea251457,Tigris Prime Barrel,Weapon,5.4,5.3,,,,
452,567af35fcbfa8f05d076a4d3,Eject Magazine,Mod,4.0,3.4,10.7,14.0,6.7,10.6
453,567af35fcbfa8f05d076a51f,Plan B,Mod,10.6,15.0,,,,
454,54a74455e779892d5e5156ee,Burning Wasp,Mod,1.2,1.0,,,,
455,56a7b2801133f656cb085d8c,Sharpened Bullets,Mod,6.5,5.333,,,,
456,567af35fcbfa8f05d076a4ee,Ripper Rounds,Mod,,,,,,
457,54a73e65e779893a797fff63,Soma Prime Receiver,Weapon,19.0,18.938,,,,
458,54a74455e779892d5e5156f0,Reaping Spiral,Mod,2.3,2.0,8.2,10.0,5.9,8.0
459,54a73e65e779893a797fff64,Soma Prime Stock,Weapon,33.2,32.723,,,,
460,567af35fcbfa8f05d076a4f3,Sharpened Blade,Mod,,,,,,
461,567af35fcbfa8f05d076a4fa,Strafing Slide,Mod,4.0,6.333,,,,
462,57222f1092cc365777a61c0d,Scimitar Set,Blueprint,24.4,20.833,,,,
463,567af35fcbfa8f05d076a4fb,Surplus Diverters,Mod,,,,,,
464,5615432cb66f8371035bfa33,Cataclysmic Continuum,Mod,10.0,10.0,13.8,15.0,3.8,5.0
465,56783f24cbfa8f0432dd8993,Braton Prime Set,Weapon,12.0,9.775,,,,
466,567af35fcbfa8f05d076a4ec,Relentless Assault,Mod,,,,,,
467,592dd262011e88f094afec89,Silva & Aegis Prime Hilt,Weapon,4.6,4.75,,,,
468,567af35fcbfa8f05d076a4cd,Calculated Spring,Mod,,,,,,
469,567af35fcbfa8f05d076a4cf,Comet Rounds,Mod,,,,,,
470,59a48b625cd9938cfede703a,Hydroid Prime Chassis Blueprint,Warframe,9.2,9.308,,,,
471,588bc3bcc353473a172364f2,Aklex Prime Blueprint,Weapon,11.2,10.5,,,,
472,588c7a51c353473a172364f4,Aklex Prime Set,Weapon,67.8,69.625,,,,
473,59a5c2565cd9938cfede703d,Ballistica Prime Blueprint,Weapon,15.8,15.696,,,,
474,54a74454e779892d5e5155c4,Tranquil Cleave,Mod,4.2,4.333,8.5,3.0,4.3,-1.33
475,54a74454e779892d5e515601,Link Vitality,Mod,5.6,6.167,64.8,75.0,59.2,68.83
476,54a74454e779892d5e515602,Pack Leader,Mod,10.4,10.0,,,,
477,54a74454e779892d5e515604,Soul Survivor,Mod,11.5,13.5,14.0,10.0,2.5,-3.5
478,54a74454e779892d5e515607,Thumper,Mod,,10.0,,,,
479,54a74455e779892d5e5156a6,Rush,Mod,2.9,3.0,10.0,5.0,7.1,2.0
480,54a74455e779892d5e5156a9,Infected Clip,Mod,9.1,10.0,,,,
481,54a74455e779892d5e5156af,Cleanse Infested,Mod,2.8,3.0,,,,
482,54a74455e779892d5e5156b1,Blaze,Mod,48.2,47.6,49.4,52.8,1.2,5.2
483,54a74455e779892d5e5156c8,Vacuum,Mod,3.6,4.0,,,,
484,5bc24accb919f2010f7d579b,Energy Generator,Mod,51.7,50.167,55.4,54.667,3.7,4.5
485,5be5f5a03ffcc7038857f108,Scarlet Hurricane,Mod,,5.0,,,,
486,5be5f5a13ffcc7038857f110,Vicious Approach,Mod,,5.0,,,,
487,5be5f5a23ffcc7038857f117,Frost Jaw,Mod,5.9,5.5,,,,
488,5be5f5a23ffcc7038857f11d,Shock Collar,Mod,12.6,12.167,,,,
489,5be701133ffcc703e462c706,Thrash Landing,Mod,32.6,50.0,,,,
490,5ce7fd88d23a3b00908c4213,Motus Impact,Mod,3.4,3.0,,,,
491,5ce7fd88d23a3b00908c4214,Aero Vantage,Mod,4.5,4.333,13.4,18.0,8.9,13.67
492,5ce7fd88d23a3b00908c4215,Motus Setup,Mod,4.1,5.0,,,,
493,5ce7fd88d23a3b00908c4216,Gale Kick,Mod,10.8,10.667,18.0,20.0,7.2,9.33
494,5ce7fd89d23a3b00908c4217,Motus Signal,Mod,3.2,3.0,,,,
495,5cf6390ff77f1401f37b3514,Deck 12 Scene,Misc.,22300.8,1.0,,,,
496,5d21ce42f4604c012d1e0c0c,Ninkondi Prime Blueprint,Weapon,4.4,4.167,,,,
497,5d21ce43f4604c012d1e0c0d,Zhuge Prime Barrel,Weapon,18.9,18.889,,,,
498,5d21ce45f4604c012d1e0c10,Ninkondi Prime Handle,Weapon,21.0,19.263,,,,
499,5d21ce45f4604c012d1e0c11,Ninkondi Prime Set,Weapon,64.2,64.208,,,,
500,5d21ce48f4604c012d1e0c18,Wukong Prime Set,Warframe,74.5,74.058,,,,
501,54a73e65e779893a797fff5d,Scindo Prime Handle,Weapon,7.7,8.0,,,,
502,54a74454e779892d5e5155f6,Vile Precision,Mod,2.4,2.0,8.6,13.0,6.2,11.0
503,54a74454e779892d5e5155f8,Parallax Scope,Mod,3.7,4.0,,,,
504,54a74454e779892d5e5155fe,Vitality,Mod,31.5,35.0,31.0,30.0,-0.5,-5.0
505,54a74454e779892d5e515609,Sniper Scavenger,Mod,11.4,12.0,,,,
506,5ba9f2044567de01415f638d,Sunika Kubrow Imprint,Imprint,10.1,10.333,,,,
507,5ba9f2054567de01415f6391,Adarza Kavat Imprint,Imprint,9.3,10.115,,,,
508,5baa8bbf4567de01ac283493,Rubico Prime Barrel,Weapon,8.1,8.811,,,,
509,54a74455e779892d5e5156e2,Stormbringer,Mod,2.0,1.0,8.0,15.0,6.0,14.0
510,551085b5e7798972a3b857aa,Arcane Eruption,Arcane,3.4,4.95,,,,
511,54aaf28ee7798969777a27a9,Arcane Vespa Helmet,Skin,100.5,112.5,,,,
512,5526aec0e779896af941825a,Escape Velocity,Mod,11.3,13.0,,,,
513,54a74454e779892d5e5155a4,Expel Infested,Mod,3.2,4.0,,,,
514,5d322d0f74bdad027da4d06f,Gas City Cloud Vista Scene,Misc.,5.0,3.0,,,,
515,54a74454e779892d5e5155c7,Combustion Rounds,Mod,6.8,6.5,18.1,21.667,11.3,15.17
516,54a74454e779892d5e5155c9,Sniper Ammo Mutation,Mod,3.2,3.0,,,,
517,54a73e65e779893a797fff7c,Loki Prime Blueprint,Warframe,8.4,8.45,,,,
518,54a74454e779892d5e51558f,Seeking Force,Mod,4.5,4.4,,,,
519,54a74454e779892d5e515595,Target Cracker,Mod,3.0,3.125,6.6,7.0,3.6,3.88
520,54a74454e779892d5e515598,Fleeting Expertise,Mod,8.9,9.358,18.4,18.0,9.5,8.64
521,54a74454e779892d5e51559e,Critical Delay,Mod,17.8,19.137,27.0,26.743,9.2,7.61
522,54a74455e779892d5e5156b4,Provoked,Mod,5.4,8.0,,,,
523,54a74455e779892d5e5156b6,Spoiled Strike,Mod,5.7,4.878,9.5,9.0,3.8,4.12
524,54a74455e779892d5e5156bc,Incendiary Coat,Mod,2.6,2.0,8.4,11.0,5.8,9.0
525,54aaf2dfe779891cc44486b8,Arcane Coil Helmet,Skin,320.0,316.667,,,,
526,59dfeb6c115f1d887cfd7abf,Augur Accord,Mod,4.2,4.0,11.2,9.0,7.0,5.0
527,554d3f0ce779894445a848f6,Breach Loader,Mod,8.7,9.0,,,,
528,561536d5b66f836f889b79bb,Dual Kamas Prime Blueprint,Weapon,6.6,5.429,,,,
529,561537e3b66f836f9fb6b4e8,Gaia's Tragedy,Mod,1.1,1.0,,,,
530,54a73e65e779893a797fff49,Latron Prime Barrel,Weapon,14.5,14.054,,,,
531,5667568bf9001cd2824a6829,Karak Wraith Barrel,Weapon,14.6,14.0,,,,
532,5667576ddb7c7a568a8d45c1,Zenurik Lens,Lens,4.9,5.571,,,,
533,566759c8db7c7a568a8d45c4,Agility Drift,Mod,3.4,3.0,12.4,4.0,9.0,1.0
534,54a74454e779892d5e5155dd,Bite,Mod,59.0,59.508,106.5,106.906,47.5,47.4
535,5526aec1e779896af9418262,Afterburn,Mod,9.6,7.0,,,,
536,5526aec1e779896af9418264,Rising Storm,Mod,11.8,10.0,,,,
537,56783f24cbfa8f0432dd899a,Ember Prime Set,Warframe,103.6,106.077,,,,
538,54a74454e779892d5e5155e0,Redirection,Mod,30.3,35.0,28.3,26.333,-2.0,-8.67
539,56783f24cbfa8f0432dd899b,Fang Prime Set,Weapon,7.9,9.32,,,,
540,5526aec1e779896af9418265,Chilling Globe,Mod,11.2,11.5,,,,
541,56783f24cbfa8f0432dd89a4,Mag Prime Set,Warframe,107.8,107.928,,,,
542,5526aec1e779896af9418266,Exothermic,Mod,10.4,10.857,,,,
543,57bc9a40e506eb45ea251453,Nekros Prime Neuroptics Blueprint,Warframe,28.8,29.297,,,,
544,54a74455e779892d5e5156cc,Eagle Eye,Mod,3.6,1.0,,,,
545,554d3c0ce7798942793d7e8a,Shield Overload,Mod,,,,,,
546,5615432bb66f8371035bfa25,Arc Coil,Mod,54.6,60.0,48.4,50.0,-6.2,-10.0
547,5615432bb66f8371035bfa26,Chaos Sphere,Mod,13.3,13.0,,,,
548,5615432bb66f8371035bfa27,Hysterical Fixation,Mod,,,,,,
549,5615432bb66f8371035bfa2b,Defiled Reckoning,Mod,,,,,,
550,567af35fcbfa8f05d076a4d1,Crash Shot,Mod,,,,,,
551,59e203ce115f1d887cfd7ac6,Ammo Case,Mod,12.0,10.0,,,,
552,58b57068eb26db5c31192113,Euphona Prime Set,Weapon,38.0,39.35,,,,
553,54a74454e779892d5e515645,Blade Of Truth,Mod,10.3,10.0,,,,
554,54a74454e779892d5e515654,Focus Energy,Mod,6.5,6.56,9.7,10.667,3.2,4.11
555,54a74454e779892d5e51565c,Hawk Eye,Mod,4.7,3.0,,,,
556,54a73e65e779893a797fff2b,Boar Prime Blueprint,Weapon,11.4,12.324,,,,
557,592dd262011e88f094afec81,Oberon Prime Set,Warframe,84.3,84.857,,,,
558,5783bf41d9b6753790c89e93,Centaur Blade,Weapon,10.5,9.375,,,,
559,54a74454e779892d5e51567d,Sweeping Serration,Mod,8.8,9.133,18.9,17.667,10.1,8.53
560,5783bf59d9b6753790c89e98,Agkuza Blade,Weapon,10.7,8.5,,,,
561,54a74454e779892d5e51565f,Link Redirection,Mod,4.6,5.0,59.2,63.5,54.6,58.5
562,5ab167b7b2b6a80475780fab,Tiberon Prime Blueprint,Weapon,3.8,3.667,,,,
563,55a469a4e7798902410538b1,Prisma Dual Cleavers,Weapon,86.9,82.4,,,,
564,567af35fcbfa8f05d076a507,Directed Convergence,Mod,10.2,12.5,,,,
565,56c3bbd55d2f0202da32e93b,Saryn Prime Blueprint,Warframe,26.4,25.711,,,,
566,54c686c9e7798913d9e63fff,Primed Heavy Trauma,Mod,17.9,16.667,117.7,149.0,99.8,132.33
567,551085a6e77989729ab10a35,Arcane Awakening,Arcane,3.1,3.0,,,,
568,598b06b4ab6b61be6fec0fb3,Gamma Beacon,Misc.,32.5,45.0,,,,
569,566751b75dcbc186f0536bd5,Arcane Ultimatum,Arcane,4.2,4.0,,,,
570,56675641f9001cd2824a6824,Dera Vandal Blueprint,Weapon,8.4,8.5,,,,
571,590e255197a0add8e9d5da4b,Prisma Obex,Weapon,102.8,113.75,,,,
572,56783f24cbfa8f0432dd8990,Bo Prime Set,Weapon,64.7,66.684,,,,
573,56783f24cbfa8f0432dd8991,Boar Prime Set,Weapon,134.3,135.103,,,,
574,59a5cd4d5cd9938cfede7046,Ballistica Prime Receiver,Weapon,4.9,5.167,,,,
575,56783f24cbfa8f0432dd8992,Boltor Prime Set,Weapon,87.6,87.412,,,,
576,56aba30b8d6d183da42403c1,Strun Wraith Stock,Weapon,13.1,16.0,,,,
577,56aba3108d6d183da42403c2,Strun Wraith Set,Weapon,58.1,54.571,,,,
578,5a311f84c2c9e90dfff475f0,Kogake Prime Set,Weapon,75.5,75.385,,,,
579,5a311f85c2c9e90dfff475f6,Kogake Prime Gauntlet,Weapon,17.5,18.875,,,,
580,5ab1570db2b6a8044d5137c2,Zephyr Prime Blueprint,Warframe,14.1,13.768,,,,
581,5adf8729931bcf00574adc0f,Lato Vandal Set,Weapon,325.8,327.533,,,,
582,5adf8729931bcf00574adc11,Lato Vandal Blueprint,Weapon,51.4,52.091,,,,
583,5adf872a931bcf00574adc13,Lato Vandal Barrel,Weapon,227.9,219.176,,,,
584,5adf872a931bcf00574adc15,Braton Vandal Set,Weapon,354.8,355.8,,,,
585,5afdd5bc1a862a05ad817cf0,Grineer Settlement Artillery Scene,Misc.,6.4,5.0,,,,
586,5afdd5bc1a862a05ad817cf1,Kuva Fortress Crevice Scene,Misc.,27.0,2.0,,,,
587,5afdd5bc1a862a05ad817cf2,Grineer Sealab Centrifuge Scene,Misc.,2.8,1.0,,,,
588,5afdd5bd1a862a05ad817cf4,Lua Balcony Scene,Misc.,5.9,3.0,,,,
589,5b00231bac0f7e006fd6f7b3,Reawaken,Mod,59.8,69.0,,,,
590,58358a062c2ada0047b386f7,Valkyr Prime Neuroptics Blueprint,Warframe,7.2,7.433,,,,
591,5783bf4ad9b6753790c89e95,Centaur Handle,Weapon,9.7,9.0,,,,
592,59dfeb6c115f1d887cfd7ac0,Augur Message,Mod,4.6,4.604,11.9,10.3,7.3,5.7
593,54a74455e779892d5e51568f,True Punishment,Mod,9.1,9.182,,,,
594,5911f11d97a0add8e9d5da50,Entropy Detonation,Mod,9.4,9.0,,,,
595,54a74454e779892d5e5155c0,Rending Crane,Mod,7.0,7.375,13.4,10.0,6.4,2.62
596,567af35fcbfa8f05d076a4c8,Air Recon,Mod,6.0,9.0,,,,
597,58358e192c2ada00655a4ef4,Venka Prime Blueprint,Weapon,5.9,6.727,,,,
